"payment_month","user_id","language","age","revenue","payment_first_month","payment_first","revenue_first","churned_month","churned_user","churned_revenue","expansion_revenue","contraction_revenue","lt"
2022-09-01,RQBsCvxlogTNUidSygqgcQ==,uk,28,45.39,2022-05-01,0,0,2022-10-01,1,45.39,0,-10.53,6.0
2022-09-01,RsmjZqhi61Kd7U5ihaXhDw==,uk,30,20.07,2022-06-01,0,0,2022-10-01,1,20.07,0,0,6.0
2022-09-01,rw8yxS9+t5PvgINa7EhMvQ==,uk,18,103.62,2022-06-01,0,0,2022-10-01,1,103.62,61.11,0,6.0
2022-09-01,RwtKwrRSrVpyAMRaDyhr8g==,uk,44,15.21,2022-05-01,0,0,2022-10-01,0,0,0,0,7.0
2022-09-01,sQqTFx1o31w2foAIr2LKNw==,uk,32,49.74,2022-08-01,0,0,2022-10-01,0,0,13.95,0,4.0
2022-09-01,SwiAKdzn0b+A4XegM5x0Hw==,uk,16,42.27,2022-08-01,0,0,2022-10-01,0,0,30.18,0,4.0
2022-09-01,SyWxmJ+Ha8K2C9UJt8blVA==,ru,25,53.01,2022-03-01,0,0,2022-10-01,0,0,0,0,8.0
2022-09-01,T+RA0/fgzbUBLF89D4AEDA==,ru,23,18.51,2022-03-01,0,0,2022-10-01,1,18.51,0,0,6.0
2022-09-01,tUlbh1G7KYRxmBaQk4RPIw==,uk,34,35.43,2022-08-01,0,0,2022-10-01,1,35.43,23.25,0,1.0
2022-09-01,Uen3Ap0lnrgWVWJtFCSo7g==,ru,17,20.19,2022-03-01,0,0,2022-10-01,0,0,0,0,7.0
2022-09-01,UFVjte0RzYKTngAiVvjqPQ==,uk,17,19.41,2022-08-01,0,0,2022-10-01,0,0,6.27,0,4.0
2022-09-01,UNcp1RmIObUiGNqLDHjNVw==,uk,16,69.84,2022-05-01,0,0,2022-10-01,0,0,31.65,0,7.0
2022-09-01,V1hFT6jms7MK4yi6EFdt6A==,uk,18,32.10,2022-09-01,1,32.10,2022-10-01,0,0,0,0,3.0
2022-09-01,V7J42heW8l19wiBJ8UpRyw==,ru,25,54.24,2022-03-01,0,0,2022-10-01,0,0,0,-19.17,9.0
2022-09-01,v9uJC6CIm0KR00+LpWQUBg==,uk,18,18.21,2022-06-01,0,0,2022-10-01,0,0,0,0,6.0
2022-09-01,va4krMfpHwzELV/AUI7WHQ==,uk,20,44.25,2022-08-01,0,0,2022-10-01,0,0,23.13,0,4.0
2022-09-01,VAduzk1Og0uicXfMLD3VbQ==,uk,25,122.01,2022-08-01,0,0,2022-10-01,0,0,79.29,0,4.0
2022-09-01,Veep00i4vvZbTAVD6GMoiA==,uk,38,49.53,2022-03-01,0,0,2022-10-01,0,0,0,-19.83,8.0
2022-09-01,VGEh7S+cxW9PT7H8KNgEGQ==,uk,24,220.08,2022-08-01,0,0,2022-10-01,0,0,0,-104.07,4.0
2022-09-01,Vn7Z6/B2x4f/w8R6xVfw5w==,uk,18,72.54,2022-07-01,0,0,2022-10-01,0,0,0,-0.66,5.0
2022-09-01,VTaIkhD9hJKcnvA6Kw5p9g==,ru,25,28.32,2022-09-01,1,28.32,2022-10-01,0,0,0,0,3.0
2022-09-01,W6fRYNhsTNHQkvkoFEUaVQ==,uk,16,43.5,2022-03-01,0,0,2022-10-01,0,0,0,0,9.0
2022-09-01,wA+Rd++M6EKUppqQeb+pTw==,uk,20,12.15,2022-08-01,0,0,2022-10-01,0,0,0,-3.45,4.0
2022-09-01,wDXJbTe2RLmAMKsPm5zZDg==,ru,17,24.33,2022-05-01,0,0,2022-10-01,0,0,0,-79.38,5.0
2022-09-01,WHwqHTWZHdOrSBFh/vackQ==,uk,18,13.2,2022-09-01,1,13.2,2022-10-01,0,0,0,0,1.0
2022-09-01,Wi8qtp9drPDZD0laCPi2Ng==,uk,26,26.64,2022-05-01,0,0,2022-10-01,1,26.64,0,0,7.0
2022-09-01,wjWDL/+l9D+LVt/9gNMH5Q==,ru,20,43.53,2022-05-01,0,0,2022-10-01,0,0,0,0,6.0
2022-09-01,WMcncRFNp4e91e/Y3CwEvQ==,uk,23,57.06,2022-07-01,0,0,2022-10-01,0,0,15.90,0,5.0
2022-09-01,WSQTlRZJRg4Rb+rqe56nJg==,uk,26,30.51,2022-06-01,0,0,2022-10-01,0,0,4.20,0,6.0
2022-09-01,Wua5DlzLb2yNeSrcG9Xi3g==,uk,23,17.67,2022-04-01,0,0,2022-10-01,0,0,0,0,6.0
2022-09-01,xnLJlU804PSS9tXKmm7gZQ==,ru,21,32.70,2022-04-01,0,0,2022-10-01,0,0,20.10,0,8.0
2022-09-01,+XPKfmhBmI2NdGQ96Iaysg==,uk,38,21.87,2022-07-01,0,0,2022-10-01,0,0,3.39,0,5.0
2022-09-01,XqdSNtx2TLDI6FMex45KTw==,uk,33,18.54,2022-09-01,1,18.54,2022-10-01,0,0,0,0,1.0
2022-09-01,xSi5UajdkNHXppWOTm6g8w==,uk,20,67.56,2022-07-01,0,0,2022-10-01,0,0,0,-24.00,5.0
2022-09-01,xt/PY4N2zkZQgtlZ9Cg82w==,ru,24,44.04,2022-06-01,0,0,2022-10-01,1,44.04,26.58,0,6.0
2022-09-01,xVwGwMaEG1yZydv5VIfEQA==,uk,22,62.97,2022-05-01,0,0,2022-10-01,0,0,45.03,0,7.0
2022-09-01,yFNWN0sYyxkSJ+yLRq1WqA==,uk,16,114.27,2022-09-01,1,114.27,2022-10-01,0,0,0,0,3.0
2022-09-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,uk,28,45.12,2022-07-01,0,0,2022-10-01,1,45.12,14.73,0,2.0
2022-09-01,ymEApWLjh3I9oLJnWIBHFA==,uk,19,33.27,2022-09-01,1,33.27,2022-10-01,0,0,0,0,3.0
2022-09-01,Y/nf8iBu/UCaNAuIRRjVwA==,uk,15,20.16,2022-03-01,0,0,2022-10-01,0,0,0,-14.70,7.0
2022-09-01,ytNOQh7e6qNGQNC0T3RBxw==,ru,26,90.09,2022-07-01,0,0,2022-10-01,0,0,49.26,0,5.0
2022-09-01,yZ1P1v1eYIbyD5wRy0chGw==,uk,33,14.91,2022-09-01,1,14.91,2022-10-01,0,0,0,0,2.0
2022-09-01,Z7/6qvk8WKH3uR6IMYlCxw==,uk,30,29.67,2022-05-01,0,0,2022-10-01,1,29.67,0,0,6.0
2022-09-01,ZgTMXDOYCQOiAw4VI8H7AA==,uk,25,79.17,2022-06-01,0,0,2022-10-01,1,79.17,0,-11.46,6.0
2022-09-01,ZmjMhgyYl6o8iFq964FEWg==,ru,17,67.65,2022-03-01,0,0,2022-10-01,0,0,0,-14.19,9.0
2022-09-01,zmZPan/KZoyrIR2r/SvLdA==,ru,15,25.08,2022-05-01,0,0,2022-10-01,0,0,0,-49.23,7.0
2022-09-01,zSepnWFgLH0tQb1s4mxKZQ==,uk,24,39.87,2022-03-01,0,0,2022-10-01,0,0,3.69,0,9.0
2022-10-01,"06RPvlsFPCmM9ag+iSM/Ag==",ru,34,25.74,2022-04-01,0,0,2022-11-01,0,0,0,-22.98,7.0
2022-10-01,"0A5RkQrm+GBgG7KSFk/xhw==",uk,31,35.73,2022-05-01,0,0,2022-11-01,0,0,0.24,0,6.0
2022-10-01,"0afix9qVNfU3GJY1n0QGkw==",uk,25,13.23,2022-09-01,0,0,2022-11-01,1,13.23,0,-19.05,1.0
2022-10-01,"1BBMagZRq/39AV1l2rm4Iw==",ru,23,55.80,2022-08-01,0,0,2022-11-01,0,0,21.00,0,3.0
2022-10-01,"1jx1AjqUwE9sbCyafQnUNQ==",ru,25,46.98,2022-06-01,0,0,2022-11-01,0,0,33.27,0,6.0
2022-10-01,"1KzlDBp5hORL7Y5PBaB+0g==",uk,22,77.19,2022-09-01,0,0,2022-11-01,0,0,18.99,0,3.0
2022-10-01,"1tIsLi6U0zW1RIuaViNanA==",uk,20,29.25,2022-09-01,0,0,2022-11-01,0,0,0,-4.11,3.0
2022-10-01,"2be8IOVjt9pzDDEVqZwIKQ==",ru,25,27.0,2022-10-01,1,27.0,2022-11-01,1,27.0,0,0,2.0
2022-10-01,"2FYEYdoJMUOtbJ6TruruWA==",ru,20,42.84,2022-04-01,0,0,2022-11-01,0,0,0,0,8.0
2022-10-01,"2KL9Q4TKLCcD4cngwhx6Dg==",ru,18,56.04,2022-09-01,0,0,2022-11-01,0,0,42.00,0,2.0
2022-10-01,"2onLVyXEEj2aH+D4N9ldYQ==",uk,16,42.72,2022-08-01,0,0,2022-11-01,0,0,0,0,4.0
2022-10-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",uk,23,21.87,2022-04-01,0,0,2022-11-01,0,0,9.75,0,7.0
2022-10-01,"3KHhqZr7/1n2+bTP13WuXA==",uk,16,29.22,2022-06-01,0,0,2022-11-01,1,29.22,0,-19.05,4.0
2022-10-01,"3KSfEl7FcP/+5FSUNXs5Aw==",ru,28,23.31,2022-10-01,1,23.31,2022-11-01,1,23.31,0,0,0.0
2022-10-01,"3Xuq0acIoGEgw19qflIoog==",uk,25,30.9,2022-06-01,0,0,2022-11-01,1,30.9,0,-3.42,4.0
2022-10-01,"4EiWC2ewiX2A7i9NuBAefQ==",uk,18,57.39,2022-09-01,0,0,2022-11-01,0,0,38.70,0,2.0
2022-10-01,"6NexxpTuLaFmuoksJ0l8rg==",uk,24,19.17,2022-10-01,1,19.17,2022-11-01,1,19.17,0,0,2.0
2022-10-01,"6We7zBO7mVbNxGEl/xPKVg==",uk,19,151.68,2022-05-01,0,0,2022-11-01,0,0,110.13,0,7.0
2022-10-01,/70HXakPPmIGA9K58CIOug==,uk,18,15.48,2022-10-01,1,15.48,2022-11-01,0,0,0,0,1.0
2022-10-01,"72brUr/DKItStlTen5pHYg==",uk,24,31.98,2022-03-01,0,0,2022-11-01,0,0,13.68,0,8.0
2022-10-01,"787jk0VnxM8/sv/0TkvO6A==",uk,20,34.92,2022-03-01,0,0,2022-11-01,0,0,0,-15.69,9.0
2022-10-01,"7BqUeLmbiug63XrWs2+ZQQ==",ru,15,127.08,2022-07-01,0,0,2022-11-01,0,0,113.07,0,5.0
2022-10-01,"7ew71UmoMb73L41PM/YL/w==",uk,17,13.74,2022-05-01,0,0,2022-11-01,0,0,0,-31.41,6.0
2022-10-01,"7GE5h/3N3lcro3K9T3aujw==",ru,32,77.64,2022-03-01,0,0,2022-11-01,1,77.64,0,-13.23,7.0
2022-10-01,"7RkS5ikrXwWByJobMXv2sA==",ru,21,25.89,2022-10-01,1,25.89,2022-11-01,0,0,0,0,2.0
2022-10-01,"7SeM1pmnTTTXfhI+x3ldng==",ru,22,37.44,2022-03-01,0,0,2022-11-01,0,0,14.73,0,9.0
2022-10-01,"7vnYIRqjBNlAyBbtPg02tQ==",uk,21,158.16,2022-07-01,0,0,2022-11-01,0,0,84.87,0,5.0
2022-10-01,"7zai/c69uF/NhB95HgKuYw==",uk,16,22.77,2022-07-01,0,0,2022-11-01,0,0,0,-25.71,4.0
2022-10-01,"9I0ppB2UxsJPIO8BpHQfEw==",uk,26,16.17,2022-10-01,1,16.17,2022-11-01,0,0,0,0,1.0
2022-10-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",ru,24,17.37,2022-05-01,0,0,2022-11-01,0,0,1.74,0,7.0
2022-10-01,A1qVjssGQ+ZUWZu3Z5DzTA==,uk,24,65.43,2022-03-01,0,0,2022-11-01,1,65.43,45.87,0,7.0
2022-10-01,An7gG7hfETivAjfokQv3Ww==,uk,23,18.9,2022-07-01,0,0,2022-11-01,0,0,0,-28.62,5.0
2022-10-01,AN9at3LlvDamqXq8dvHD4w==,ru,24,13.83,2022-03-01,0,0,2022-11-01,0,0,0,-50.10,9.0
2022-10-01,aujnuJ9eBYK+yGF15TtUkw==,en,35,12.69,2022-09-01,0,0,2022-11-01,1,12.69,0,-20.88,1.0
2022-10-01,AuJNw7SH8b7lM4j46bNr8A==,en,28,25.77,2022-09-01,0,0,2022-11-01,0,0,7.44,0,3.0
2022-10-01,+Awa0l8QDZ6iKBSRiA6dRQ==,ru,16,69.90,2022-10-01,1,69.90,2022-11-01,0,0,0,0,1.0
2022-10-01,B4b6v6eUHvAVOeAQk6EEiw==,ru,23,59.28,2022-03-01,0,0,2022-11-01,1,59.28,14.61,0,9.0
2022-10-01,b6lW5fOrJiJUE7dwhEp9VQ==,ru,17,46.20,2022-05-01,0,0,2022-11-01,0,0,27.96,0,7.0
2022-10-01,B8zuTsAC2iJ98u2nlv/fUw==,uk,21,56.28,2022-05-01,0,0,2022-11-01,1,56.28,0,0,5.0
2022-10-01,BbnuW+2kIgxo7dxg5BBIeQ==,ru,17,37.08,2022-10-01,1,37.08,2022-11-01,0,0,0,0,2.0
2022-10-01,bBOj8UKjraXzMIPrGBdCrQ==,uk,28,12.21,2022-08-01,0,0,2022-11-01,0,0,0,-16.86,4.0
2022-10-01,Bcs3CbYx2EpbL9otxlEUmg==,uk,18,96.84,2022-03-01,0,0,2022-11-01,1,96.84,20.82,0,7.0
2022-10-01,BDvlXttM/hbupcLic+5ZWg==,uk,29,12.9,2022-05-01,0,0,2022-11-01,0,0,0,-28.65,7.0
2022-10-01,BE42Fj9cBAbbch80IpA8Dw==,uk,30,47.22,2022-09-01,0,0,2022-11-01,0,0,31.65,0,2.0
2022-10-01,bF11PeUgiQ6ebhHTaDNDJA==,ru,33,18.78,2022-10-01,1,18.78,2022-11-01,1,18.78,0,0,0.0
2022-10-01,BLnx9pj0y+SVkckLR/01qw==,uk,25,85.20,2022-09-01,0,0,2022-11-01,0,0,43.65,0,3.0
2022-10-01,BOcGlFXXESDUbttxDzQIQw==,uk,32,58.14,2022-08-01,0,0,2022-11-01,0,0,0,-41.31,4.0
2022-10-01,BTD3ZjLKfkT6ZRBT9zRwtg==,uk,14,27.00,2022-05-01,0,0,2022-11-01,0,0,0,0,7.0
2022-10-01,bZDMuXKM3RFajmZa/yIpsw==,uk,23,91.83,2022-09-01,0,0,2022-11-01,1,91.83,77.28,0,3.0
2022-10-01,c5qsNfxhW80Ws3aBXDa1nA==,uk,18,83.16,2022-08-01,0,0,2022-11-01,0,0,11.34,0,4.0
2022-10-01,Cabfx2Uhcg6oOXYHLUa+rg==,uk,15,18.84,2022-10-01,1,18.84,2022-11-01,1,18.84,0,0,0.0
2022-10-01,cf1ykPUohKTUjtI6cAMhVw==,ru,21,12.24,2022-10-01,1,12.24,2022-11-01,1,12.24,0,0,0.0
2022-10-01,cjAwQwy//1xm2O5pNRveqw==,ru,22,74.28,2022-10-01,1,74.28,2022-11-01,0,0,0,0,2.0
2022-10-01,cOCixiBbcAHemYgbNdoTcw==,uk,20,66.09,2022-07-01,0,0,2022-11-01,0,0,23.28,0,5.0
2022-10-01,crKNTIblJ0113SKEtSJQHw==,uk,16,21.24,2022-05-01,0,0,2022-11-01,0,0,0,-30.33,7.0
2022-10-01,D0sawvsyqnyUMXNy+aXo7Q==,uk,19,72.69,2022-10-01,1,72.69,2022-11-01,1,72.69,0,0,2.0
2022-10-01,d7kiN4CYGndV2/L4yQeZ4g==,ru,19,60.12,2022-08-01,0,0,2022-11-01,0,0,33.48,0,4.0
2022-10-01,DAMO0tILVRlXZhYONdvs0Q==,uk,15,70.62,2022-06-01,0,0,2022-11-01,1,70.62,16.47,0,4.0
2022-10-01,dpfu6t8G4blqMn55KM8bSg==,uk,16,112.20,2022-04-01,0,0,2022-11-01,0,0,50.64,0,7.0
2022-10-01,dQAFHVkiiCKfawYALbHZeA==,uk,26,18.0,2022-07-01,0,0,2022-11-01,1,18.0,0,0,3.0
2022-10-01,dSGXNzIxO3joRVr1Eem+WQ==,uk,29,13.23,2022-09-01,0,0,2022-11-01,1,13.23,0,-2.49,1.0
2022-10-01,dUXVADLWvf2uvh+Q6TNrMw==,ru,19,36.63,2022-07-01,0,0,2022-11-01,0,0,0,0,5.0
2022-10-01,dVTYjVpXbOM/sOgCq4CV0g==,uk,25,75.54,2022-08-01,0,0,2022-11-01,0,0,0,-51.66,4.0
2022-10-01,dxXTsxsoGNYPn+1rVBAUww==,uk,33,18.21,2022-08-01,0,0,2022-11-01,1,18.21,2.16,0,2.0
2022-10-01,e/6IajqZ922YY1rh2ErMJQ==,en,25,49.08,2022-06-01,0,0,2022-11-01,0,0,0,-21.06,6.0
2022-10-01,eCd4MBHIR4qUWapg05TFLQ==,ru,18,70.95,2022-04-01,0,0,2022-11-01,0,0,48.03,0,7.0
2022-10-01,eoqO46DzxSrKA2rredUNyQ==,uk,24,189.12,2022-06-01,0,0,2022-11-01,1,189.12,175.23,0,4.0
2022-10-01,EPRgsEIjWdzmRbzsHZ48zg==,uk,25,130.77,2022-09-01,0,0,2022-11-01,0,0,68.61,0,3.0
2022-10-01,F03P4YcFbbtcWUlujjIQmQ==,ru,20,136.86,2022-07-01,0,0,2022-11-01,0,0,57.78,0,5.0
2022-10-01,f9cWBjiN4c8lXAkBhdqK6Q==,uk,21,111.36,2022-09-01,0,0,2022-11-01,0,0,88.23,0,2.0
2022-10-01,FbbhrtuL39vfmatF2ObVfA==,uk,16,114.09,2022-09-01,0,0,2022-11-01,0,0,71.49,0,3.0
2022-10-01,FLqAK4qKiMkvlLBgGwbBnQ==,ru,31,16.05,2022-05-01,0,0,2022-11-01,1,16.05,0,-28.65,5.0
2022-10-01,FnaqKQlPHm2pH1+S+K+Gfg==,uk,19,15.48,2022-10-01,1,15.48,2022-11-01,0,0,0,0,2.0
2022-10-01,fq8oNQ55zdVqL3GK0IjuYg==,uk,25,31.74,2022-10-01,1,31.74,2022-11-01,1,31.74,0,0,0.0
2022-10-01,Fqu+/F0rn1G4YP3f3yHA1Q==,uk,21,33.69,2022-04-01,0,0,2022-11-01,0,0,4.35,0,8.0
2022-10-01,fuL+cD0zV6Gn4ypTYmXUgw==,uk,16,86.01,2022-07-01,0,0,2022-11-01,0,0,0,-10.65,5.0
2022-10-01,fvYhEtD56gROaXqCi9/z/Q==,uk,19,67.17,2022-07-01,0,0,2022-11-01,0,0,14.85,0,5.0
2022-10-01,G073LR6lQoatStpZMzNVOQ==,uk,25,16.65,2022-09-01,0,0,2022-11-01,0,0,0,-18.45,3.0
2022-10-01,GEAVJz1gd3SThbDZR01fcA==,uk,14,26.22,2022-04-01,0,0,2022-11-01,1,26.22,0,-33.84,6.0
2022-10-01,geIiJ1L04w2qAE0qzQUb2g==,uk,23,37.17,2022-06-01,0,0,2022-11-01,0,0,14.25,0,5.0
2022-10-01,Ghk2iJmzSUW4qLsmJgwOcw==,uk,16,152.43,2022-03-01,0,0,2022-11-01,0,0,0,0,9.0
2022-10-01,GOl6BQXsy0zvbvIWIoKEQw==,ru,18,139.68,2022-05-01,0,0,2022-11-01,0,0,121.41,0,6.0
2022-10-01,G+PCL1Jo+k4D3zpLGa3+aQ==,uk,25,23.1,2022-09-01,0,0,2022-11-01,0,0,4.98,0,3.0
2022-10-01,gPRMy8HkmaiyX+13OxuP/A==,ru,21,38.22,2022-04-01,0,0,2022-11-01,0,0,0,-15.30,7.0
2022-10-01,Grpkzd4XIHh+ZbTMNxnUGg==,ru,30,17.16,2022-04-01,0,0,2022-11-01,1,17.16,0,0,6.0
2022-10-01,gT0iqDKuIXNm4ceMd9eZ1A==,uk,20,38.85,2022-07-01,0,0,2022-11-01,0,0,0,-11.10,5.0
2022-10-01,gxZPbCoYIu8slavUm05KGA==,ru,14,14.91,2022-08-01,0,0,2022-11-01,0,0,0,-34.59,4.0
2022-10-01,Hamw6F2EZmJfI2glmE2NEg==,ru,24,19.02,2022-04-01,0,0,2022-11-01,0,0,0,-1.89,7.0
2022-10-01,hi1ErLiMLDP0HWvMqLKv6g==,ru,18,55.11,2022-07-01,0,0,2022-11-01,0,0,0,-24.45,5.0
2022-10-01,hJC/g1L2PFnPlGoqsvD2/g==,ru,26,28.95,2022-10-01,1,28.95,2022-11-01,0,0,0,0,1.0
2022-10-01,HQB3hZuYcu0z8jVIl5bbug==,uk,17,61.80,2022-10-01,1,61.80,2022-11-01,0,0,0,0,2.0
2022-10-01,HWpnvfSvYzUsQCcCKhetIg==,uk,19,67.02,2022-07-01,0,0,2022-11-01,0,0,30.12,0,5.0
2022-10-01,HxWcXHURvvtOJkrXAcDxQg==,uk,15,38.40,2022-03-01,0,0,2022-11-01,0,0,0,-4.32,9.0
2022-10-01,ICBVvRc9TR+qF7IoBfEWsQ==,uk,18,80.73,2022-08-01,0,0,2022-11-01,0,0,38.82,0,3.0
2022-10-01,iFFApiXZ2wPdS666BLpKZw==,uk,18,15.48,2022-03-01,0,0,2022-11-01,1,15.48,0,-38.46,7.0
2022-10-01,iFnn4bfYgNs8OS5MCcLjeA==,uk,28,61.77,2022-04-01,0,0,2022-11-01,0,0,33.84,0,7.0
2022-10-01,Jp0hnV9XOJGVV5jpFhlqgQ==,uk,25,46.89,2022-03-01,0,0,2022-11-01,0,0,0,0,8.0
2022-10-01,jQW6YmVUlZdePPY7F9NgMg==,uk,30,40.92,2022-09-01,0,0,2022-11-01,0,0,28.80,0,2.0
2022-10-01,juwM8fLyplCQTgKTP8dJgQ==,ru,34,55.50,2022-07-01,0,0,2022-11-01,0,0,5.61,0,4.0
2022-10-01,jVhb69DTRT5TSWYEiUrlbg==,uk,20,78.48,2022-03-01,0,0,2022-11-01,0,0,36.09,0,9.0
2022-10-01,K5c4Zypq0/6iQYmv/Dqm5A==,uk,21,24.96,2022-10-01,1,24.96,2022-11-01,0,0,0,0,1.0
2022-10-01,K/6KHxREKTlFZXRfBNVNuQ==,ru,19,16.83,2022-04-01,0,0,2022-11-01,1,16.83,0,-14.70,6.0
2022-10-01,KFO5m0KyIyGE1D5YZHC8Wg==,uk,21,25.71,2022-10-01,1,25.71,2022-11-01,1,25.71,0,0,0.0
2022-10-01,k+mv8oxK5y+607GU9LGO+A==,uk,17,49.65,2022-10-01,1,49.65,2022-11-01,0,0,0,0,1.0
2022-10-01,Krr8Kwf65LaX8LctHRsFWg==,ru,16,72.36,2022-10-01,1,72.36,2022-11-01,0,0,0,0,2.0
2022-10-01,lHTzlMgVj6HJZc31yCCDng==,uk,19,46.29,2022-10-01,1,46.29,2022-11-01,0,0,0,0,1.0
2022-10-01,lJW2nxFOiXDfsmSrwGsFQw==,uk,20,23.79,2022-08-01,0,0,2022-11-01,1,23.79,0,-42.54,4.0
2022-10-01,LO9NuZYI6zP2HXEBAS4wpw==,uk,23,29.31,2022-09-01,0,0,2022-11-01,0,0,13.53,0,3.0
2022-10-01,lx3SsUV7NOrv93tCexVp5A==,uk,16,29.85,2022-07-01,0,0,2022-11-01,1,29.85,6.00,0,5.0
2022-10-01,MAkig8NeMsTs73r6K0uDpA==,uk,20,48.27,2022-09-01,0,0,2022-11-01,0,0,33.72,0,3.0
2022-10-01,mEtO8F+CRPGmaJ8SHa7BbA==,uk,32,31.17,2022-08-01,0,0,2022-11-01,0,0,4.05,0,3.0
2022-10-01,MJrNeNCAIVBe/OSRGhrelw==,uk,21,69.78,2022-10-01,1,69.78,2022-11-01,1,69.78,0,0,0.0
2022-10-01,mq7MyR1XHK5rM4mgtKjsgg==,uk,40,12.51,2022-10-01,1,12.51,2022-11-01,1,12.51,0,0,0.0
2022-10-01,MRcEXu/KG95hsIyJM/816A==,uk,32,32.10,2022-05-01,0,0,2022-11-01,0,0,17.43,0,6.0
2022-10-01,mRT725ZK68AhE3Sk9xH5cw==,ru,29,43.68,2022-10-01,1,43.68,2022-11-01,0,0,0,0,2.0
2022-10-01,MSxDpyVU8A+9Wgmnb8b1IQ==,uk,14,68.58,2022-08-01,0,0,2022-11-01,0,0,41.04,0,4.0
2022-10-01,mzGpnrpyuOB+qfwTJ0XliQ==,ru,16,77.70,2022-10-01,1,77.70,2022-11-01,0,0,0,0,2.0
2022-10-01,nfIwLLLuemHymdg1HYidrA==,uk,19,72.78,2022-10-01,1,72.78,2022-11-01,0,0,0,0,2.0
2022-10-01,nklUUkirU5GYU5ZtNOgx8w==,ru,20,30.57,2022-04-01,0,0,2022-11-01,0,0,0,0,7.0
2022-10-01,NntDesROB4ANrudTCXEScA==,ru,37,47.79,2022-07-01,0,0,2022-11-01,0,0,0,0,4.0
2022-10-01,Np8MbaAllrt9d2F+g1ZvJQ==,uk,22,53.82,2022-09-01,0,0,2022-11-01,0,0,0,-67.20,3.0
2022-10-01,nPrRQwP3UZo2KBlM2mJ8fg==,uk,24,60.03,2022-04-01,0,0,2022-11-01,0,0,42.87,0,8.0
2022-10-01,nS8ODZHVyaod50PqOekmOw==,ru,44,12.6,2022-10-01,1,12.6,2022-11-01,1,12.6,0,0,0.0
2022-10-01,OAAGTJfPU2ECPJT1KYm2ZQ==,uk,22,17.64,2022-09-01,0,0,2022-11-01,0,0,0,-4.50,3.0
2022-10-01,orbgZNBGuhZZx63HTAbyIw==,uk,25,35.76,2022-04-01,0,0,2022-11-01,1,35.76,0,-18.69,6.0
2022-10-01,ORSvkhCut21rsk0cVtJfJA==,uk,21,47.61,2022-09-01,0,0,2022-11-01,0,0,0,-98.64,3.0
2022-10-01,+osJakLn8jv4bzFmPieelw==,uk,30,21.06,2022-08-01,0,0,2022-11-01,0,0,0,-22.86,4.0
2022-10-01,Ox0UcaMHdCuTLe5/JQrJMQ==,ru,18,42.90,2022-06-01,0,0,2022-11-01,1,42.90,0,0,4.0
2022-10-01,p0Ysy5XSVvKlZbKqzjyJgQ==,uk,25,39.69,2022-07-01,0,0,2022-11-01,1,39.69,0,0,5.0
2022-10-01,pLOCMIX+imLIzoDehgdOPA==,uk,22,46.80,2022-05-01,0,0,2022-11-01,0,0,0,-63.09,7.0
2022-10-01,prNQwR2IPPsvGpFgOpcGaQ==,uk,14,47.46,2022-03-01,0,0,2022-11-01,1,47.46,0,0,7.0
2022-10-01,PzG6g7FMYUPp0RMvXhfesQ==,uk,34,19.23,2022-09-01,0,0,2022-11-01,0,0,0,-17.22,3.0
2022-10-01,Q6BQCpZ1b6I15evvHZ6xYA==,uk,17,27.18,2022-10-01,1,27.18,2022-11-01,0,0,0,0,2.0
2022-10-01,q8UcdT1sZCl07AqhDVz5ZA==,uk,15,33.0,2022-08-01,0,0,2022-11-01,1,33.0,0,-28.98,4.0
2022-10-01,qEF/fPDQLJPXIx6RiSIP1A==,uk,20,17.67,2022-05-01,0,0,2022-11-01,0,0,0,-59.37,7.0
2022-10-01,QoHEss2e+b385deeX2p39Q==,ru,22,13.47,2022-06-01,0,0,2022-11-01,1,13.47,0,-45.60,4.0
2022-10-01,q+yzIb2a/avnS9k89SDQVw==,uk,19,19.65,2022-08-01,0,0,2022-11-01,0,0,0,0,4.0
2022-10-01,QZBiEFECZAgVl5IkN9/cFw==,en,16,130.92,2022-05-01,0,0,2022-11-01,1,130.92,0,-121.74,5.0
2022-10-01,r9AjQVS2nstu5lpVmDlihA==,ru,22,94.71,2022-06-01,0,0,2022-11-01,1,94.71,0,0,6.0
2022-10-01,RiIlY436bXNX8MIW9vUaAQ==,uk,18,23.52,2022-08-01,0,0,2022-11-01,1,23.52,0,-55.56,4.0
2022-10-01,RoTHCVmIeMQXudXxn3ykNw==,uk,21,32.85,2022-08-01,0,0,2022-11-01,1,32.85,0,-2.70,2.0
2022-10-01,RwtKwrRSrVpyAMRaDyhr8g==,uk,44,34.44,2022-05-01,0,0,2022-11-01,1,34.44,19.23,0,7.0
2022-10-01,S0TSw0AJ4KdmgXzAzX0p5Q==,uk,23,19.29,2022-10-01,1,19.29,2022-11-01,1,19.29,0,0,2.0
2022-10-01,sQqTFx1o31w2foAIr2LKNw==,uk,32,16.86,2022-08-01,0,0,2022-11-01,1,16.86,0,-32.88,4.0
2022-10-01,sthXYk64G/Zkc+7xA3xUbw==,uk,21,47.46,2022-10-01,1,47.46,2022-11-01,1,47.46,0,0,0.0
